accessibility,address,coordinates,coordinates_type,data_url,dataset,description,email,external_id,fax_number,house_number,id,image_url,last_updated,latitude,location,longitude,name,opening_times,phone_number,po_box,po_box_number,post_name,post_number,street,url,venue_details
,"SANTO DOMINGO, ISABEL, 22","[678734.45, 4615539.84]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/7/,,,10330,,,691,,2015-05-29T11:42:36Z,41.6715757071277,,-0.852894407063983,Parque Empresarial El Pilar,,976 218 821 	,,,,,,http://www.camarazaragoza.com/poligonos/html/fichaOM.asp?tabla=t_poligonos2_pub&amp;id=19,http://ma.tingtun.no/ogd/datasets/data/venues/691/
,,,,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/7/,,,10329,,,690,,2015-05-29T11:42:36Z,0.0,,0.0,Parque Empresarial El Olivar,,,,,,,,http://www.camarazaragoza.com/poligonos/html/fichaOM.asp?tabla=t_poligonos2_pub&amp;id=18,http://ma.tingtun.no/ogd/datasets/data/venues/690/
,"FRANKLIN, BENJAMIN, 18","[677634.03, 4615301.97]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/7/,,,10328,,,689,,2015-05-29T11:42:36Z,41.6696807907008,,-0.866175454252799,Parque Empresarial Cogullada,,91 556 5015 	,,,,,,http://www.camarazaragoza.com/poligonos/html/fichaOM.asp?tabla=t_poligonos2_pub&amp;id=9,http://ma.tingtun.no/ogd/datasets/data/venues/689/
,"SAGRADA FAMILIA, 3","[673924.31, 4610618.5]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/7/,,,10327,,,688,,2015-05-29T11:42:36Z,41.6283423563278,,-0.912071829033085,Parque Empresarial Argualas,,976 231 666 	,,,,,,http://www.camarazaragoza.com/poligonos/html/fichaOM.asp?tabla=t_poligonos2_pub&amp;id=4,http://ma.tingtun.no/ogd/datasets/data/venues/688/
,"MADRID, AUTOVIA, 315,7","[668328.58, 4610920.08]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/7/,,,10326,,,687,,2015-05-29T11:42:36Z,41.6322573372155,,-0.979121855675746,Parque Empresarial Antiguas Naves Jesús Vicente,,,,,,,,http://www.camarazaragoza.com/poligonos/html/fichaOM.asp?tabla=t_poligonos2_pub&amp;id=79,http://ma.tingtun.no/ogd/datasets/data/venues/687/
,"DESCALZAS REALES,MTR., 27","[678135.62, 4616368.78]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/7/,,,10325,,,686,,2015-05-29T11:42:35Z,41.6791710293853,,-0.859835945798255,Parque Empresarial Alcalde Caballero,,976 212 184,,,,,,http://www.camarazaragoza.com/poligonos/html/fichaOM.asp?tabla=t_poligonos2_pub&amp;id=3,http://ma.tingtun.no/ogd/datasets/data/venues/686/
,"RUIZ PICASSO, PABLO, 59","[674969.31, 4615596.0]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/7/,,,10305,,,685,,2015-05-29T11:42:36Z,41.6729170835389,,-0.898078337268149,Parque Empresarial Dinamiza,,976 702 008,,,,,,http://www.expozaragozaempresarial.com/zentro_expo/dinamiza/,http://ma.tingtun.no/ogd/datasets/data/venues/685/
,"ROYO VILLANOVA, LUIS, 2","[676690.57, 4611631.85]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/9/,,,8631,976 383 678,,807,,2015-05-29T11:42:36Z,41.6368557560098,,-0.878585934836204,Oficina de empleo Parque de la Memoria,,976 251 685,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/807/
,"CASPE, AV.COMPROMISO, 4","[677382.32, 4612878.81]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/9/,,,8630,976 496 714,,806,,2015-05-29T11:42:36Z,41.6479260941973,,-0.869916257509039,Oficina de empleo Compromiso de Caspe,,976 496 712,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/806/
,"SANTANDER, 3","[675426.57, 4613122.86]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/9/,,,8629,976 353 816,,805,,2015-05-29T11:42:36Z,41.6505555421189,,-0.893314806051403,Oficina de empleo Santander,,976 353 834,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/805/
,"GARGALLO, PABLO AV., 29","[675230.47, 4614304.07]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/9/,,,8628,976 284 036,,804,,2015-05-29T11:42:36Z,41.6612308842451,,-0.895321966542367,Oficina de empleo Pablo Gargallo,, 976 282 068,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/804/
,"CERRADA (DOCTOR), 3","[675921.75, 4612969.28]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/9/,,,8627,976 218 707,,803,,2015-05-29T11:42:36Z,41.6490640375974,,-0.887417289937136,Oficina de empleo Centro,,976 216 157,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/803/
,"TURMO, MARIANO, 24","[676689.74, 4614500.49]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/9/,,,8626,976 735 977,,802,,2015-05-29T11:42:35Z,41.6626766551033,,-0.877748238098436,Oficina de empleo Arrabal,, 976 730 352,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/802/
,"BEETHOVEN,LUDWIG VAN, 46","[671236.2, 4611619.78]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,rosales@pequeninos.net,8570,,,1035,,2015-05-29T11:42:36Z,41.6379367946468,,-0.944035452135481,Centro Privado de Educación Infantil Pequeninos Montes del Canal,,876 241455,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1035/
,"IBERICA, VIA, 67","[674186.24, 4610484.81]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,mar@pequeninos.net,8569,,,1034,,2015-05-29T11:42:36Z,41.6270818370604,,-0.908968321864234,Centro Privado de Educación Infantil Pequeninos,,976 56 99 00,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1034/
,"CERBUNA, PEDRO, 41","[675110.72, 4612021.24]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8568,,,1033,,2015-05-29T11:42:36Z,41.6407091384837,,-0.897427911425564,Centro Privado de Educación Infantil Peluche,,976 56 00 05,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1033/
,"PAMPLONA ESCUDERO, R., 12","[675358.75, 4612753.18]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8567,,,1032,,2015-05-29T11:42:36Z,41.6472429273278,,-0.894237132302643,Centro Privado de Educación Infantil Patinete,,976791916,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1032/
,"SALUD, 11","[677089.6, 4610785.06]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8564,,,1030,,2015-05-29T11:42:36Z,41.6291452759107,,-0.874048767845298,Centro Privado de Educación Infantil Nuestra Señora de la Paz,,976 27 27 89,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1030/
,"PRIVILEGIO D LA UNION, 39","[677446.4, 4612403.33]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,Patronato@Able.Es,8563,976 48 02 40,,1029,,2015-05-29T11:42:36Z,41.6436320470537,,-0.869288341263754,Centro Privado de Educación Infantil Nuestra Señora de los Dolores,,976 49 97 03,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1029/
,"AZULES,LAGOS PL.  MRL, 6","[672220.17, 4614329.45]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,guarderianenetes@hotmail.com,8562,,,1028,,2015-05-29T11:42:36Z,41.6621155866339,,-0.931448249513602,Centro Privado de Educación Infantil Nenetes,,976 30 73 79,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1028/
,"MESONES DE ISUELA, 62","[675742.88, 4610803.51]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8561,,,1027,,2015-05-29T11:42:36Z,41.6296091429139,,-0.890200077006228,Centro Privado de Educación Infantil Muñecos,,976 38 73 54,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1027/
,"ASIN Y PALACIOS, MIG., 18","[674653.39, 4611882.26]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8560,976 56 21 43,,1026,,2015-05-29T11:42:36Z,41.6395584423894,,-0.902956152934978,Centro Privado de Educación Infantil Montessori,,976 30 61 10,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1026/
,"MILLARES,LAGOS DE MRL, 48","[672202.02, 4613188.53]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8559,,,1025,,2015-05-29T11:42:36Z,41.6518497139789,,-0.93199480639577,Centro Privado de Educación Infantil Mi Cole,,876266235,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1025/
,"TERMINILLO, 22-24","[674347.06, 4613409.5]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8558,,,1024,,2015-05-29T11:42:36Z,41.6533724600266,,-0.906186630546262,Centro Privado de Educación Infantil Madre de Dios de Begoña,,976 33 81 19,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1024/
,"ANZANO, TOMAS, 37","[672423.87, 4610734.92]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,info@guarderiamontecanal.com,8557,976 751 939,,1023,,2015-05-29T11:42:36Z,41.6297159790671,,-0.93003944164243,Centro Privado de Educación Infantil Las Torres de Montecanal,,976 751 939,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1023/
,"CUARTE, 71","[675798.82, 4610972.67]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8556,,,1022,,2015-05-29T11:42:36Z,41.6311194487412,,-0.889479268561444,Centro Privado de Educación Infantil La Virgen Niña,,976 37 92 96,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1022/
,"GIL, ILDEFONSO MANUEL, 37","[676169.35, 4615684.15]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8555,,,1021,,2015-05-29T11:42:36Z,41.6734460346919,,-0.883645575486498,Centro Privado de Educación Infantil La Pequeña Cometa,,976 73 04 72,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1021/
,"ZURIZA, VALLE DE, 36","[677359.85, 4614457.49]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8554,976 296 554   ,,1020,,2015-05-29T11:42:36Z,41.6621407504762,,-0.869717530034795,Centro Privado de Educación Infantil La Locomotora,,976 296 554  ,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1020/
,"LEGAZ LACAMBRA, LUIS, 2","[675631.69, 4616187.42]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8553,,,1019,,2015-05-29T11:42:36Z,41.6780947241194,,-0.889952348407265,Centro Privado de Educación Infantil La Casita de Nany,,976 73 77 73,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1019/
,"TAUROMAQUIA D GOYA,PL, 1","[677262.19, 4616908.9]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8552,,,1018,,2015-05-29T11:42:36Z,41.6842274957976,,-0.870162177691751,Centro Privado de Educación Infantil Karacol,,976 526 867,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1018/
,"JESUS, 41","[677486.57, 4614184.94]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8593,,,1017,,2015-05-29T11:42:36Z,41.6596593268958,,-0.868277443677751,Centro Privado de Educación Infantil Zagalines,,976 39 10 61,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1017/
,"SANCHO Y GIL, 6","[676783.08, 4613266.16]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8550,,,1016,,2015-05-29T11:42:36Z,41.6515457360049,,-0.876992915450813,Centro Privado de Educación Infantil Jesús Reparador,,976 22 13 88,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1016/
,"JARQUE DEL MONCAYO, 10","[673046.94, 4612620.84]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,giinmaculada@educa.aragon.es,8549,,,1015,,2015-05-29T11:42:36Z,41.6465568108195,,-0.922018695465769,Guardería del Gobierno de Aragón Inmaculada Concepción,,976 33 20 78,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1015/
,"CRESPO DE AGUERO, T., 5","[675601.18, 4613398.53]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8548,976 22 18 37,,1014,,2015-05-29T11:42:36Z,41.6529984340096,,-0.891138327404383,Centro Privado de Educación Infantil Hermandad del Refugio,,976 22 18 37,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1014/
,"ABANTO, MARTIN DE, 12","[677541.76, 4612169.61]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8547,976 41 19 48,,1013,,2015-05-29T11:42:36Z,41.6415071112387,,-0.868213424522287,Centro Privado de Educación Infantil Heidi,,976 41 19 48,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1013/
,"BOTANICO, PS. DEL, 4","[674094.13, 4615199.0]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8545,,,1011,,2015-05-29T11:42:36Z,41.6695353700553,,-0.908700911785505,Centro Privado de Educación Infantil Es-Cool,,976 095 077,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1011/
,"HISPANIDAD, VIA, 117","[673244.82, 4613709.76]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8587,,,1009,,2015-05-29T11:42:36Z,41.6563154979153,,-0.919328497659294,Centro Privado de Educación Infantil San José,,976 33 24 50,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1009/
,"ARNAL CAVERO, PEDRO, 30","[677946.08, 4614025.45]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,escuelatictac@movistar.es,8590,,,1008,,2015-05-29T11:42:36Z,41.6581213023564,,-0.862809618428925,Centro Privado de Educación Infantil Tic Tac,,976 472 114,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1008/
,"SANGUESA CASTAÑOSA, M, 9","[677200.58, 4614360.87]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8530,,,1007,,2015-05-29T11:42:36Z,41.6613065083596,,-0.871657914346097,Centro Privado de Educación Infantil El Tren Chu-Chu,,976 39 30 46,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1007/
,"ALBERICIO CONCHAN, A, 1","[677597.69, 4613385.0]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8529,,,1006,,2015-05-29T11:42:36Z,41.6524343480708,,-0.867181377232217,Centro Privado de Educación Infantil El Oso del Parque,,976 20 49 73,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1006/
,"CASTELAR, EMILIO, 91","[677693.74, 4612028.59]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,info@elnidodepatricia.com,8528,976 496 439,,1005,,2015-05-29T11:42:36Z,41.6402039436289,,-0.866431667768247,Centro Privado de Educación Infantil El Nido de Patricia,,976 496 439,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1005/
,"PARDO BAZAN, EMILIA, 12","[675487.72, 4615637.8]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8527,,,1004,,2015-05-29T11:42:36Z,41.6731792920338,,-0.891842398643108,Centro Privado de Educación Infantil El Manzano,,976 06 30 63,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1004/
,"FLEMING (DOCTOR), S/N","[675831.03, 4613445.2]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8526,,,1003,,2015-05-29T11:42:36Z,41.6533678483129,,-0.888366046262526,Centro Privado de Educación Infantil El Carmen,,976 40 45 50,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1003/
,"DAROCA, 44-46","[674432.63, 4613179.02]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,barquitodepapelsm@yahoo.es,8525,,,1002,,2015-05-29T11:42:36Z,41.6512791470955,,-0.905226885341464,Centro Privado de Educación Infantil El Barquito de Papel,,976535762,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1002/
,"VAL, ENRIQUE      MRL, 4","[672322.44, 4614035.5]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,info@zarapeques.es  ,8595,,,1001,,2015-05-29T11:42:36Z,41.6594475417862,,-0.930305406581268,Centro Privado de Educación Infantil Zarapeques,,976 508 739,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1001/
,"GERONA, 4","[677029.75, 4611538.87]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8523,,,1000,,2015-05-29T11:42:36Z,41.6359436300068,,-0.874543810887149,Centro Privado de Educación Infantil El Arka de Kupplu,,976254985,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/1000/
,"CINCA, RIO, 35","[674873.17, 4614346.45]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8522,,,999,,2015-05-29T11:42:36Z,41.6616908378815,,-0.899598288839504,Centro Privado de Educación Infantil Educando,,976 28 29 97,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/999/
,"ALLENDE, SALVADOR AV., 71","[676772.25, 4616090.86]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8521,,,998,,2015-05-29T11:42:36Z,41.6769732590547,,-0.87628721492452,Centro Privado de Educación Infantil Duendeduca,,976 73 64 64,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/998/
,"ESTREMIANA (MAESTRO), 31","[675994.8, 4611646.65]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8520,,,997,,2015-05-29T11:42:36Z,41.6371428027283,,-0.886929788470023,Centro Privado de Educación Infantil Divina Pastora,,976 27 10 42,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/997/
,"MAJAS DE GOYA, LAS AV, 8","[676993.86, 4617406.37]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8519,,,996,,2015-05-29T11:42:35Z,41.6887648841423,,-0.873236550002918,Centro Privado de Educación Infantil Cuéntame,,976742667,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/996/
,"MONTESSORI, MARIA, 12","[676412.55, 4614752.22]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8516,,,995,,2015-05-29T11:42:36Z,41.6650038956961,,-0.881001105150231,Centro Privado de Educación Infantil Cu Cu-Tas Tas,,976 73 39 44,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/995/
,"SANTA ISABEL, AV., 31","[680141.2, 4615475.69]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8515,,,994,,2015-05-29T11:42:36Z,41.6706814479624,,-0.836026258568822,Centro Privado de Educación Infantil Chiquitines II,,976 57 73 70,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/994/
,"ALLENDE, SALVADOR AV., 44","[676844.22, 4615792.62]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8514,,,993,,2015-05-29T11:42:36Z,41.6742728322087,,-0.875511470131431,Centro Privado de Educación Infantil Chip y Chop,,976 74 27 07,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/993/
,"SAN JUAN D LA PEÑA,AV, 181 25","[677256.88, 4616337.51]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8513,,,992,,2015-05-29T11:42:36Z,41.679085634089,,-0.870395591143544,Centro Privado de Educación Infantil Children,,976 51 66 01,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/992/
,"ORENSANZ, BALBINO, 55","[678355.58, 4613740.11]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8512,,,991,,2015-05-29T11:42:36Z,41.6554614520593,,-0.857979831045996,Centro Privado de Educación Infantil Chicotes,,976 39 52 21,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/991/
,"REFUGIO, 8","[676832.83, 4613675.93]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,,8510,,,990,,2015-05-29T11:42:36Z,41.6552230473776,,-0.87627465361045,Centro Privado de Educación Infantil Bolandrina,,976 20 39 24,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/990/
,"PARELLADA, PABLO, 44","[676666.19, 4610565.35]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/12/,,giaragon@educa.aragon.es,8508,,,989,,2015-05-29T11:42:36Z,41.6272615228009,,-0.879193274123721,Guardería del Gobierno de Aragón,,976 38 50 33,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/989/
